symbol,famtyp,ipoage,firmage,assets,famstyle,ceoname,ceo_fam,beceo,tenure,ceopattern,duality,ceo_own,ins_own,secfifshare,firstshare,control_own,power_dev
603399,1,7,16,3329694919,1,æ²__,nofamily,2019,0,1,1,0,51.4212,27.040001,31.799999,6.0597,0.19059999
603416,1,3,11,1462690686,1,___,family,2015,4,1,1,35.099998,3.6236,35.009998,35.099998,35.099998,1
603421,2,3,11,3749392330,1,_¾ç_å¿,family,2015,4,1,0,26.690001,0.0605,35.790001,26.690001,49.810001,1
603429,3,2,21,1599312031,1,___,nofamily,2018,1,0,0,0,6.5857,16.74,45.34,45.34,1
603444,1,2,15,4368812646,1,__å²,family,2016,3,1,1,30.09,29.212299,21.99,30.09,30.09,1
603456,3,5,21,4670280965,1,___çº,nofamily,2016,3,1,0,0.01,51.773102,19.559999,32.580002,41.580002,1
603466,3,2,16,3740598613,1,___,family,2015,4,1,1,33.619999,8.6658001,35.639999,33.619999,62.834301,0.92079997
603477,1,2,6,1423907705,1,ä½___,nofamily,2016,3,1,0,0,49.467098,15.62,43.869999,52.271301,0.99169999
603486,3,1,21,4332090968,1,åº_»º_,nofamily,2016,3,1,0,0,87.577599,33.349998,42.279999,67.908997,1
603488,3,2,18,998434454.1,1,____,family,2016,3,1,1,16.52,8.8066998,37.049999,16.52,53.57,1
603489,1,0,16,2286545596,1,____,family,2017,2,1,1,40.5,17.576401,35.709999,40.5,40.5,1
603496,2,2,16,963416870.4,1,æ²__å®,family,2014,5,1,1,19.200001,13.6094,29.5,19.200001,39.887299,0.9016
603499,3,2,13,685630915.4,1,_£å»º_,family,2015,4,1,1,46.48,23.0632,28.629999,46.48,68.8041,0.99919999
603500,3,2,22,960065597.8,1,æ±¤å_,family,2015,4,1,0,8.7299995,4.2908001,32.900002,34.240002,69.254898,0.96950001
603501,3,2,12,17476223433,1,é©_ç§,nofamily,2016,3,1,0,0.77999997,42.0415,23.25,32.349998,32.349998,1
603505,3,2,18,1830313261,1,èµµå»ºå¹,nofamily,2016,3,1,0,0,63.394001,9.8699999,50.200001,45.720001,0.90109998
603506,1,1,25,1610451001,1,_©è_,family,2018,1,1,1,21.48,57.071999,35.459999,34.360001,57.0536,0.93809998
603507,3,2,15,3355785010,1,__µ©_,nofamily,2014,5,1,0,0.38999999,42.063801,25.639999,29.120001,30.2768,0.85699999
603508,3,4,21,4972990312,1,_¹ä_,nofamily,2015,4,1,0,0.30000001,11.784,46.759998,20.540001,46.220001,1
603515,3,3,11,8107404792,1,é©_,family,2015,4,1,0,18.67,55.556099,40.040001,46.060001,82.800003,1
603516,1,1,8,941027598.8,1,ä½__è¾,family,2015,4,1,1,29.030001,12.8976,29.790001,29.030001,29.158199,0.8944
603517,1,2,11,5462669937,1,_´æ__,family,2015,4,1,1,0,83.242203,21.959999,36.169998,28.181601,0.50099999
603518,3,5,16,6944910693,1,____,family,2013,6,1,1,26.809999,11.4146,31.08,26.809999,47.740002,1
603519,3,4,25,1209441671,1,_¢å_ä»,family,2014,5,1,1,33.919998,20.3482,25.450001,33.919998,33.919998,1
603520,3,3,22,3484838203,1,_¡å_,family,2018,1,1,0,18.76,31.429899,29.059999,21.389999,41.254002,0.93970001
603527,3,2,14,1211250155,1,_¶ä__,nofamily,2019,0,1,0,0.11,5.9633002,25.99,34.34,35.950001,1
603528,3,3,24,2158408194,1,ç«__å¼,family,2017,2,1,1,0,67.402,5.1799998,62.639999,65.737198,0.97970003
603530,3,0,23,1359132453,1,é©_,family,2017,2,1,1,67.489998,67.543297,22.629999,67.489998,89.989998,1
603533,2,2,11,1911656794,1,____,family,2015,4,1,1,28.9,11.7155,45.169998,30.42,59.32,1
603535,3,2,19,2078819158,1,é»_¹³,family,2016,3,1,0,7.23,12.2329,31.24,33.470001,56.060001,1
603536,3,2,14,1224595750,1,___,family,2015,4,1,1,19.85,38.796398,38.799999,32.049999,48.666199,0.93769997
603538,3,2,15,2613969520,1,å§__å¿,family,2015,4,1,1,5.77,37.691898,13.54,26.66,29.764,0.91780001
603551,3,-1,15,1854943378,1,_¹è_åº,family,2017,2,1,0,27.59,98.999901,18.2281,69.052597,59.91,0.81
603555,3,5,15,3852618017,1,__¤©ç¦,family,2011,8,1,1,76.220001,83.475304,7.21,76.220001,76.220001,1
603556,3,3,18,6785839638,1,å¼___,family,2016,3,1,0,0,71.033997,21.700001,48.880001,21.039101,0.42160001
603557,3,2,10,2574362679,1,_¨å»ºæ°,nofamily,2015,4,1,0,0.039999999,74.751404,21.17,52.939999,50.9548,0.96249998
603558,3,4,26,3762635799,1,å¼__ä¹,family,2014,5,1,1,35.419998,15.1503,15.1,35.419998,35.419998,1
603559,3,3,33,1818729557,1,å¼___,family,2016,3,1,0,1.4,3.388,8.9200001,5.8499999,12.38,1
603566,3,4,17,1905460495,1,ç§¦å¾·è¶,nofamily,2016,3,1,0,0.059999999,10.6637,23.209999,33.470001,33.470001,1
603567,3,4,23,9018622069,1,__µ·,nofamily,2019,0,0,0,0,85.251198,18.26,68.290001,68.040001,0.99629998
603568,3,4,18,6914529284,1,é¡¹å__,family,2014,5,1,1,9.9499998,57.534302,26.35,43.16,62.445702,0.8545
603569,3,3,16,6167139490,1,___ä¹,family,2017,2,1,1,0,82.042198,13.37,76.650002,77.3088,0.9939
603577,3,3,15,2487956986,1,_£è_,family,2018,1,1,0,0.039999999,19.766199,37.950001,23.879999,42.529999,1
603578,3,2,20,931536904.7,1,_¨é_æ°,family,2012,7,1,0,28.24,10.073,39.419998,34.400002,62.639999,1
603579,3,2,17,2461373037,1,___,family,2016,3,1,0,28.93,18.051201,33.27,28.93,48.717999,0.95789999
603580,3,2,22,462878009.8,1,æ¶___,family,2018,1,1,0,0.19,3.0174999,39.34,33.75,67.699997,1
603583,1,1,9,2173263921,1,____,nofamily,2013,6,1,0,19,20.6026,31.76,30,33.161499,0.84530002
603585,3,3,25,2854246347,1,ç¼__,family,2015,4,1,1,40,11.5777,25,40,45.549999,0.91100001
603586,3,2,20,2807246296,1,å­__,family,2015,4,1,0,0,57.650799,19,44.5,25.897499,0.5679
603587,3,1,17,3924576877,1,é©__,family,2016,3,1,1,53.860001,16.591101,26.27,53.860001,53.860001,1
603588,3,5,27,11455167855,1,____,nofamily,2012,7,1,0,1.17,4.5756998,15.76,22.43,22.43,1
603589,2,4,17,9501326321,1,å¾__,family,2014,5,1,1,18.26,18.6357,21.41,18.26,30.469999,1
603590,3,1,16,3173842801,1,__»º_,family,2017,2,1,0,36.540001,33.075699,31.809999,31.74,45.674999,0.95370001
603595,3,2,11,1885019828,1,æ²__å®,family,2015,4,1,0,24.1,11.8823,33.450001,35.009998,59.110001,1
603598,3,4,14,1617181377,1,ç½_è®,family,2014,5,1,1,47.669998,14.8212,17.09,47.669998,61.560001,1
603599,3,4,19,6598688563,1,é»__ç¥,family,2012,7,1,1,0,69.378304,16.18,42.060001,47.458,0.96950001
603600,3,4,18,1905954127,1,å¼___,family,2014,5,1,1,7.0599999,51.690399,35.48,25.719999,43.122799,0.87919998
603601,1,4,12,2448260582,1,___å½,nofamily,2019,0,1,0,0,30.0996,16.700001,38.75,38.75,1
603602,3,2,13,1210276139,1,_´æµ·æ¶,nofamily,2015,4,1,0,3.4200001,4.5844002,14.02,30.559999,30.559999,1
603603,3,2,24,12426567763,1,_´å_,nofamily,2017,2,0,0,0.039999999,74.697899,31.42,35.48,24.629999,0.62309998
603605,3,2,13,2979365077,1,_¹ç__,family,2015,4,1,0,24.27,9.165,34.459999,36.09,36.125999,0.9993
603606,3,5,21,3943137152,1,å¤_³°,family,2016,3,1,0,0,53.361,19.68,33.259998,26.075199,0.53689998
603607,1,2,27,1041086192,1,å­_»º_,family,2016,3,1,1,12.52,31.631001,19.35,31.629999,33.978298,0.76959997
603608,3,3,15,2660974365,1,___,family,2017,2,1,0,0.059999999,58.577202,39.110001,21.16,33.642899,0.80580002
603609,1,5,16,9149772044,1,ä¸__å³,nofamily,2015,4,1,0,8.8800001,20.552401,28.530001,16.209999,43.552399,0.8477
603610,3,0,14,3478370734,1,é»___,nofamily,2016,3,1,0,7.02,32.2258,37.209999,23.33,31.4778,0.759
603611,3,4,19,5055300622,1,æ¯__,family,2015,4,1,0,2.24,6.5595999,21.83,28.120001,28.120001,1
603612,3,2,16,7756376132,1,____,family,2019,0,1,0,0,12.9607,24.74,30.290001,30.290001,1
603613,3,0,17,2228615526,1,_±æ__,family,2012,7,1,0,19.91,22.458099,32.450001,19.91,39.612202,1.0001
603615,3,2,22,1560150283,1,____,family,2016,3,1,1,14.67,0.23119999,39.759998,27.73,67.489998,1
603617,3,2,16,912546941.4,1,å¼__æ³,family,2014,5,1,0,1.25,64.342003,17.809999,52.66,69.080002,1
603618,3,4,17,6628916665,1,___,nofamily,2016,3,1,0,0.16,52.1782,25.52,31.26,33.716,0.61379999
603619,2,2,16,5425251320,1,____,nofamily,2018,1,1,0,0,62.032398,29.84,36.59,56.8587,0.88620001
603626,3,2,9,4597971601,1,TAN CHAI HAU,nofamily,2019,0,0,0,0,7.7944002,26.09,36.630001,51.66,1
603628,1,2,12,2456149407,1,Hong Daniel,nofamily,2014,5,1,1,39.75,10.0294,29.610001,39.75,41.019299,0.97359997
603629,3,1,39,1997929474,1,_µæ_ä¼,family,2016,3,1,1,50.049999,2.8334999,24.42,48.41,67.634903,0.98259997
603630,3,2,18,1928734761,1,_´æè°,family,2015,4,1,1,30.66,27.41,34.830002,30.66,60.860001,1
603633,3,3,16,1380156632,1,_±æ__,nofamily,2014,5,1,1,11.37,24.324499,31.4,21.32,28.84,1
603636,1,5,17,3811761565,1,_´å__,family,2014,5,1,1,45.43,15.3797,14.76,45.43,45.43,1
603638,3,2,16,2662003571,1,å®_,family,2015,4,1,1,18.450001,28.1248,43.880001,23.34,59.290001,1
603639,3,2,20,3497088341,1,___,family,2017,2,1,0,3.8299999,10.1148,30.17,38.27,64.724602,0.96579999
603650,3,1,11,4093233574,1,_¨å»ºè¾,nofamily,2016,3,1,0,0,82.151299,33.23,50.27,67.529999,1
603655,3,2,14,521900818,1,__»º_,family,2015,4,1,1,42.450001,10.3818,26.48,42.450001,60.942501,0.99379998
603656,1,2,15,1055984640,1,è®¸å¤§çº,family,2015,4,1,1,38.02,11.3766,23.110001,38.02,38.02,1
603657,3,1,19,996169144.2,1,___,family,2019,0,1,0,4.6900001,53.4394,20.91,46.880001,64.706703,0.94279999
603658,1,3,20,4256869652,1,_¨å_,nofamily,2018,1,1,0,5.54,93.4963,25.139999,60.419998,25.222,0.6613
603659,1,2,7,8130924462,1,___,nofamily,2015,4,1,0,10.86,40.535198,38.68,30.08,41.2178,0.74870002
603660,1,3,15,2879427113,1,___ä¸,nofamily,2015,4,1,0,2.98,2.0044999,9.0900002,25.77,25.77,1
603661,3,2,21,3744191015,1,____,family,2015,4,1,1,59.040001,11.5771,14.3,59.040001,70.290001,1
603662,3,0,17,2091712621,1,_»ºä¸,family,2017,2,1,1,44.970001,14.046,12.86,44.970001,44.970001,1
603663,3,3,28,1035845100,1,å¤__,family,2015,4,1,1,2.04,71.494301,45.080002,24.85,52.4963,0.81099999
603665,3,2,13,1432335846,1,å¼___,family,2014,5,1,1,0,75.346397,35.130001,36.630001,59.455502,0.94550002
603666,3,1,20,1554914779,1,å§__,nofamily,2016,3,1,0,0,32.4743,31.950001,31.6,50.3853,0.9594
603667,3,3,20,3111197288,1,å¼_³°,family,2016,3,1,1,23.82,16.6007,26.48,23.82,38.580002,0.93550003
603668,3,2,14,2726383441,1,____,family,2015,4,1,1,25.41,13.9237,21.379999,25.41,32.299999,1
603669,3,4,16,1913435676,1,_¶ç__,family,2017,2,1,1,6.75,55.089401,18.969999,49.5,59.84,1
603676,3,2,13,1304611922,1,å¼__,family,2015,4,1,1,12.62,60.749199,34.959999,48.52,65.958,0.90020001
603677,3,2,23,1774935313,1,æ±_ä¸,family,2016,3,1,1,2.72,52.366299,16.309999,51.619999,48.7869,0.73820001
603678,3,4,12,4416607250,1,_¡å__,family,2013,6,1,0,6.4899998,16.577,11.66,36.779999,43.27,1
603679,3,2,15,1235674965,1,æ¢__,family,2015,4,1,1,16.99,15.21,35.630001,16.99,44.650002,1
603680,3,1,16,9237343027,1,__çº,nofamily,2014,5,1,0,0.51999998,29.5044,57.48,29.5,66.330002,1
603681,3,0,17,1857775623,1,___æ°,family,2014,5,1,1,46.82,16.9526,18.360001,46.82,58.5844,0.92989999
603683,3,2,13,1511900022,1,_¨æ__,family,2017,2,1,1,28.870001,7.0268998,37.200001,28.870001,57.43,0.95429999
603685,3,2,18,1551825604,1,ä½___,family,2015,4,1,1,0,75.031097,40.279999,35.099998,50.9991,0.87180001
603686,3,4,12,4539742648,1,å¼_æ½,family,2015,4,1,0,0.11,12.131,13.85,18.83,18.83,1
603687,3,0,15,2147445550,1,_¹è__,family,2016,3,1,0,0,87.833397,21.75,65.489998,65.489998,1
603688,3,5,20,1938087143,1,__£«_,family,2013,6,1,1,29.34,39.401501,37.709999,29.34,55.652,0.87120003
603690,3,2,19,3257106532,1,___,family,2014,5,1,1,29.360001,23.0128,24.719999,29.360001,43.361099,0.9989
603696,3,4,24,637189417.5,1,____,family,2015,4,1,1,52.880001,19.5259,19.719999,52.880001,55.130001,1
603697,3,0,12,1743692799,2,é¹¿æ_å¿,family,2013,6,1,1,49.889999,0.61369997,20.59,49.889999,68.040001,1
603699,2,5,17,4961498880,1,___,family,2012,7,1,0,0,85.245102,30.559999,53.150002,79.334702,1
603700,3,0,61,1700511780,1,___è¾,family,2012,7,1,0,7.5300002,1.5576,22.68,19.799999,45.560001,1
603701,3,3,19,975610481.3,1,___,nofamily,2013,6,1,0,3.28,2.4660001,12.26,41.939999,48.459999,1
603703,3,4,16,1398438458,1,_¶ç_æ´,family,2018,1,0,0,3.05,34.279598,23.17,34.150002,53.398998,1
603706,3,1,18,1416710737,1,_°è_æ±,nofamily,2017,2,1,0,0.55000001,25.9231,35.32,32.810001,62.3494,0.98790002
603707,3,2,19,5078419277,1,___ç¾,family,2017,2,1,1,20.27,34.057098,48.630001,27.85,48.52,1
603708,1,3,38,8505019717,1,___æ¡,family,2016,3,1,1,0,88.165199,15.59,58.639999,,
603709,3,1,18,1032304624,1,_¹å_,family,2015,4,1,1,29.25,45.003601,38.07,38.25,71.699898,0.96569997
603711,3,2,14,3915618539,1,__»º_,family,2016,3,1,1,56.259998,10.3036,28.08,56.259998,69.085701,0.9666
603713,3,1,22,2569123443,1,___æ²,family,2015,4,1,1,31.290001,38.202301,37.630001,28.76,45.941502,0.82669997
603716,3,3,15,3007056486,1,æ¸©ä_,family,2015,4,1,1,31.16,58.277199,16.6,40.060001,43.181599,0.96469998
603717,2,2,19,3457126874,1,ç½___,family,2016,3,1,1,26.280001,5.2101998,32.98,26.280001,50.009998,1
603718,3,4,38,1701285924,1,___,nofamily,2019,0,0,0,0,48.500801,16.99,48.369999,32.124001,0.71289998
603719,3,-1,9,3831694634,1,_¨é__,family,2017,2,1,0,0,98.900002,47.900002,41.549999,46.960999,0.95370001
603722,3,2,20,686723670.9,1,_±å_,family,2013,6,1,1,28.030001,6.0240998,27.99,28.030001,39.560001,1
603725,3,2,19,1236555392,1,_´å_è¶,family,2016,3,1,1,30.73,1.8462,16.41,30.73,30.73,1
603726,3,3,21,1634592670,1,é«___,family,2017,2,1,0,1.0599999,0.087099999,15.62,55.18,57.529999,1
603727,3,3,23,3155566478,1,å½__,family,2016,3,1,1,0,76.067497,30.99,37.380001,46.068298,0.7888
603728,3,2,21,2650849391,1,å¸¸å»ºé¸,family,2015,4,1,1,0,75.876099,16.82,56.630001,56.630001,1
603729,3,4,16,1134718790,1,ä½_º¦_,family,2015,4,1,1,0,5.2354999,21.25,32.889999,,
603730,3,2,18,5271706030,1,å§__,family,2017,2,1,0,9.1800003,59.466301,27.969999,56.240002,68.041603,0.84420002
603733,3,1,18,7378323114,1,____,family,2015,4,1,1,0,88.358704,1.96,88.239998,89.870003,1
603737,3,3,16,5675296091,1,æ´_,family,2013,6,1,1,65.919998,19.6749,8.4499998,65.919998,65.919998,1
603738,3,3,14,1182136280,1,_»ä¿¡ä¸,family,2015,4,1,1,37.52,2.9568999,16.73,37.52,52.279999,1
603739,2,0,14,1281249579,1,___,nofamily,2017,2,1,0,1.14,54.259102,11.97,51.91,51.91,1
603755,1,0,18,631482574.2,1,å¼___,family,2019,0,1,1,0,80.829002,18.74,56.240002,57.076,0.8739
603757,3,2,21,1416118147,1,_©å_å¯,family,2015,4,1,1,12.84,1.2079,51.360001,12.84,64.199997,1
603758,3,2,24,2649008066,1,YUANMING TANG,family,2014,5,1,1,65.629997,8.4601002,9.1300001,65.629997,65.629997,1
603766,3,7,12,13131158483,1,é«__,nofamily,2010,9,1,1,0.88,58.3269,7.5,50.07,49.0886,0.98040003
603767,3,2,14,1904713697,1,____,nofamily,2016,3,1,0,0.94,56.553501,37.220001,30.559999,55.694199,0.83609998
603768,3,2,31,3682168595,1,_´å_ä¸,family,2014,5,1,0,18.379999,,37.529999,31.860001,43.5,1
603773,3,1,10,1809304220,1,å¼__,nofamily,2015,4,1,0,0.17,22.3062,22.02,27.309999,27.3986,0.93830001
603776,1,2,9,3963830284,1,å­_»§_,family,2016,3,1,1,35.27,15.5237,22.120001,35.27,36.158401,0.99470001
603777,3,3,17,2866296275,1,____,family,2013,6,1,0,3.1800001,65.8256,10.74,58.119999,66.8685,0.986
603778,3,4,17,1719876880,1,___ç¦,family,2018,1,1,1,20,4.1205001,24.51,34.759998,55.799999,1
603779,3,3,12,2056701094,1,å­___,nofamily,2014,5,1,0,0.22,13.0578,17.799999,47.27,47.27,1
603786,3,0,16,3933784136,1,__,family,2017,2,1,1,6.4099998,84.128998,19.23,59.849998,66.695,0.91769999
603787,3,2,12,1820345697,1,èµµåå¿,nofamily,2016,3,1,0,9.75,10.0102,29.690001,45.5,64.620003,0.9903
603788,3,4,20,2172263538,1,_±å_å¹,family,2014,5,1,0,4.3699999,57.811798,18.860001,37.560001,51.209999,1
603789,3,4,15,1719331426,1,_±è_å¹,family,2018,1,1,0,0,36.346802,29.51,32.98,60.139999,1
603790,3,1,20,1328907688,1,è°¢å_,family,2017,2,1,1,25.65,1.6703,42.169998,25.65,60.130001,1
603797,3,2,13,5392875417,1,å¼__,nofamily,2014,5,1,0,0,70.741798,22.719999,49.349998,65.360001,1
603798,3,3,16,1056724639,1,_±ç,nofamily,2017,2,0,0,0,69.533997,38.959999,29.690001,28.655001,0.57309997
603799,3,4,17,23266984328,1,__º¢_,family,2016,3,1,0,0,62.645802,24.58,23.57,40.273998,0.95590001
603800,1,4,18,1752999868,1,_¹å__,nofamily,2014,5,1,0,0,68.500504,29.6,39.150002,39.930302,0.5916
603801,3,2,14,3095398422,1,è®¸å¸®é¡,family,2015,4,1,0,20.200001,18.0945,30.950001,20.799999,44.340698,0.92150003
603803,2,2,20,3901866490,1,é«_,family,2017,2,1,1,9.1899996,12.7551,34.919998,9.1899996,47.799999,1
603806,3,5,16,8305106942,1,_¨å_å¤,nofamily,2018,1,1,0,0.25,72.260002,30.66,52.630001,73.93,1
603808,3,4,20,3447892542,1,å¤___,family,2014,5,1,1,0.41999999,67.724098,5.7800002,60.220001,60.639999,1
603809,3,2,13,2475113143,1,å¼__,nofamily,2015,4,1,0,2.8599999,0.069799997,22.73,18.75,41.48,1
603810,3,1,23,1538852675,1,æ®·å¹³,family,2017,2,1,0,5.0599999,9.7600002,15.9,41.630001,46.689999,1
603811,3,2,18,980247355,1,èµµæ_å»,nofamily,2019,0,1,0,0,6.5595999,13.09,29.4,29.4,1
603813,3,2,14,844911601.8,1,ä½__,family,2018,1,1,1,0,58.269001,24.690001,46.220001,46.220001,1
603815,3,0,26,4939405072,1,_¡å_å®,nofamily,2019,0,1,1,1.2,73.953499,12.38,54.970001,39.107899,0.59570003
603816,3,3,13,12259985166,1,____,nofamily,2014,5,1,0,0.95999998,88.369301,31.889999,49.279999,56.686501,0.74970001
603818,3,4,26,7716772279,1,èµµç_æµ,family,2014,5,1,1,32.84,6.0046,44.720001,32.84,64.980003,1
603819,3,3,21,1136381481,1,___,family,2015,4,1,0,0,20.7038,17.950001,42.380001,42.380001,1
603822,1,3,16,1563353342,1,æ²__,family,2018,1,1,1,0,71.860001,44.139999,17.559999,42.627399,0.95469999
603823,3,3,24,2779698645,1,____,family,2015,4,1,1,2.8499999,66.007698,6.2399998,64.449997,35.075001,0.66369998
603825,3,2,25,6075347914,1,___,family,2014,5,1,1,28.49,26.8634,35.23,28.49,56.970001,1
603826,3,2,14,1800249506,1,è°¢ç_,family,2014,5,1,1,48.950001,13.3556,19.98,48.950001,50.6315,0.96700001
603828,3,4,19,3993201484,1,é²___,nofamily,2014,5,1,0,1.98,46.156399,25.99,37.93,56.755798,0.88789999
603829,3,2,9,1010756869,1,_§æ__,family,2015,4,1,0,0,75.294197,47.200001,22.440001,26.1616,0.47780001
603833,3,2,25,14813874092,1,å§___,family,2017,2,1,1,68.540001,12.6192,15.07,68.540001,68.540001,1
603838,3,4,22,908753335.6,1,_¡é__,family,2016,3,1,0,7.2199998,4.5296998,28.9,8.8800001,36.119999,1
603839,3,2,11,3954440755,1,____,family,2014,5,1,1,37.619999,8.0723,35.990002,37.619999,37.619999,1
603843,3,3,26,6587834071,1,å¼_µ·_,nofamily,2017,2,1,0,0,10.3222,28.620001,26.65,51.02,1
603848,3,2,14,1942329639,1,___,family,2016,3,1,0,28.049999,2.1213,35.869999,54.209999,83.182297,0.98839998
603855,3,2,9,2861277533,1,_¡å__,family,2016,3,1,1,35.84,3.8862,23.33,35.84,35.84,1
603856,3,2,11,2088068539,1,_å°,family,2016,3,1,0,0,59.1096,18.440001,51.560001,35.175098,0.61970001
603858,3,3,18,21185234155,1,èµµè_,family,2015,4,1,0,0,62.0578,13.74,43.009998,50.259998,1
603859,3,3,13,1805120622,1,èµµå_,family,2015,4,1,0,16.76,14.8291,30.42,18.09,41.380001,1
603861,3,3,30,6803983622,1,_¡æ__,family,2014,5,1,0,15.93,15.5526,49.400002,15.93,63.720001,1
603863,3,0,11,1309687967,1,_¡å»ºæ¶,family,2016,3,1,0,0.17,9.4018002,20.389999,29.66,45.834,0.98400003
603866,3,4,22,5186043399,1,_´åç¾,family,2013,6,1,0,24.959999,8.2985001,44.880001,24.959999,69.839996,1
603868,3,3,13,3694158864,1,____,family,2015,4,1,1,9,84.936203,10.95,80.989998,88.370201,0.98199999
603869,3,4,13,7142019621,1,_¨ç_,nofamily,2018,1,1,0,0,54.9547,24.469999,35.049999,20.337,0.4885
603871,2,1,14,2396979490,1,å­__,family,2015,4,1,0,11.52,40.010799,35.25,37.5,67.5,0.94739997
603876,3,1,16,13537473328,1,_¨è´¤æµ,family,2017,2,1,1,11.17,65.669197,38.259998,31.99,44.68,1
603877,3,2,18,7015019568,1,__º¢_,nofamily,2017,2,1,0,10.27,79.066101,38.490002,47.900002,70.097198,0.91280001
603878,3,3,18,3132351808,1,æ²__å¼,family,2015,4,1,0,2.22,17.421499,35.779999,16.139999,39.279999,1
603879,3,2,8,581366531.8,1,___å±,nofamily,2014,5,1,0,13.41,5.1371999,31.57,20.959999,36.669998,1
603880,3,2,29,869601971.3,1,__¹³,family,2015,4,1,1,44.48,9.1039,23.26,44.48,44.48,1
603882,1,2,13,4395467312,1,æ¢__,family,2015,4,1,1,15.52,65.123001,26.799999,15.52,37.400002,1
603885,3,4,13,33138177135,1,èµµå_äº,nofamily,2014,5,1,0,0,82.169899,22.23,51.919998,37.8522,0.70420003
603886,3,3,17,2392749967,1,å¼__æ¶,family,2019,0,0,0,2.6700001,71.658997,19.860001,49.5,44.005501,0.889
603887,3,3,22,6346206093,1,è°¢æ_ä¸,family,2015,4,1,1,21.870001,21.187099,24.209999,21.870001,26.08,1
603889,3,5,24,3082698296,1,_¨æ__,nofamily,2014,5,1,0,0.38999999,35.3517,20.76,31.09,31.1716,0.68370003
603890,3,2,8,2898376794,1,____,family,2015,4,1,1,43.119999,8.7853003,15.04,43.119999,43.119999,1
603893,2,-1,18,2064011166,1,_±æ_,family,2018,1,1,1,43.799999,36.6133,39.446899,42.584,60.5704,1
603895,3,1,23,1257619218,1,_£ä__,family,2016,3,1,1,0,69.68,11.62,62.349998,62.349998,1
603896,3,2,22,1340784168,1,____,family,2016,3,1,1,0,41.827202,17.35,40.290001,51.060001,1
603897,3,1,12,2898190371,1,é¡¾æ_,nofamily,2018,1,1,0,0,47.6507,25.200001,45.82,68.669998,1
603898,3,4,12,3709309698,1,æ²___,family,2019,0,1,1,41.060001,10.7866,32.099998,41.060001,67.150002,1
603899,3,4,11,7565115312,1,____,family,2014,5,1,0,2.48,80.155098,11.17,58.259998,67.359596,0.96450001
603900,3,3,20,2716589342,1,æ²___,family,2015,4,1,1,31.16,15.8085,41.57,31.16,61.84,1
603901,3,4,17,3551444679,1,_´ä_æ³,nofamily,2017,2,1,0,0.18000001,14.1054,23.469999,39.049999,53.055901,0.95730001
603903,1,2,10,2924176107,1,_µå_,nofamily,2014,5,1,0,1.74,41.571602,19.75,24.370001,18.982,0.66070002
603906,3,2,16,2169687373,1,_³ä_å³,family,2017,2,1,1,50.200001,14.6534,20.299999,50.200001,59.514099,0.96039999
603908,3,2,13,650671945.5,1,____,family,2015,4,1,1,0,69.022697,15.85,53.139999,33.374401,0.52719998
603909,2,3,24,1430130635,1,__¾·_,family,2015,4,1,0,7.6199999,0.0438,22.549999,10.4,27.7288,1
603912,3,2,16,1399255219,1,___äº,nofamily,2015,4,1,0,2.24,71.968002,33.189999,38.720001,12.5584,0.33250001
603915,3,0,6,3342937353,1,å¾_½¬,family,2016,3,1,0,9.71,58.173,22.190001,51.450001,73.040001,1
603916,2,2,15,5007724689,1,æ¯___,nofamily,2017,2,1,0,1.22,47.335098,14.42,43.779999,28.505899,0.58209997
